run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
11_OPC_like_1_run1,11,OPC-like 1,11_OPC_like_1,1,8,Growth factor receptor signaling networks,"GBM cells exhibit dysregulation of multiple growth factor receptor pathways including EGFR, FGF receptors, and ErbB receptors that drive proliferation, survival, and migration. FGF12 is an intracellular FGF homologous factor (FHF) that modulates intracellular signaling. ERBB3 (HER3) is a neuregulin receptor that heterodimerizes with other ErbB family members to activate PI3K-AKT-mTOR and MAPK pathways. VIPR2 is a G-protein coupled receptor for vasoactive intestinal peptide (VIP) that activates cAMP signaling. These receptors converge on mTOR, AKT, and ERK pathways to promote tumor cell proliferation.","[""ERBB3"", ""FGF12"", ""VIPR2"", ""CALCRL""]",4,0.72,"[""Enhanced PI3K-AKT-mTOR signaling promoting anabolic metabolism and proliferation"", ""Sustained MAPK-ERK activation driving proliferation and survival"", ""Increased genomic instability through aberrant growth factor signaling"", ""Cross-talk between multiple growth factor pathways creating redundancy and therapeutic resistance"", ""Amplification of early response genes and cell cycle progression""]"
11_OPC_like_1_run1,11,OPC-like 1,11_OPC_like_1,1,9,Lin28-let-7 axis regulating stemness and differentiation,"The Lin28-let-7 pathway is a conserved heterochronic regulatory axis that controls the balance between self-renewal and differentiation in stem cells and cancer. LIN28B is an RNA-binding protein that blocks biogenesis of the tumor-suppressive let-7 microRNA family by recruiting Terminal Uridylyl Transferase (ZCCHC11) that polyuridylates and marks pre-let-7 for degradation. By repressing let-7, LIN28B maintains expression of oncogenes including MYC, HMGA2, RAS, and pluripotency factors. This program is particularly relevant in GBM where stemness is associated with treatment resistance and recurrence.","[""LIN28B""]",1,0.78,"[""Enhanced and sustained expression of oncogenic transcription factors (MYC, HMGA2)"", ""Maintenance of stemness and resistance to differentiation signals"", ""Increased chemotherapy and radiation resistance"", ""Promotion of epithelial-mesenchymal transition (EMT) phenotype"", ""Enhanced tumor-initiating cell (TIC) properties"", ""Increased metabolic plasticity enabling adaptation to microenvironmental changes""]"
11_OPC_like_1_run1,11,OPC-like 1,11_OPC_like_1,1,10,Developmental transcriptional regulation and cell fate specification,"GBM cells exhibit striking similarity to embryonic neural progenitor cells and recapitulate developmental gene regulatory networks. This program includes key developmental transcription factors (SOX6, EYA1) and regulatory complexes (EYA1-SIX1-BRG1 BAF) that specify cell fate during neural development. SOX6 is part of the SoxD family and promotes neural progenitor maintenance. EYA1 encodes a dual-function protein with both transcriptional activation and protein phosphatase activity; it interacts with SIX1 and chromatin remodeling complexes to specify sensory and neural cell fates. These factors enable developmental plasticity and undifferentiated phenotype in GBM cells.","[""SOX6"", ""EYA1""]",2,0.74,"[""Maintenance of progenitor-like undifferentiated state in GBM cells"", ""Enhanced developmental plasticity enabling adaptation to microenvironmental cues"", ""Activation of neural differentiation programs that are repurposed for invasion"", ""Epigenetic encoding that mirrors developing neural tissue"", ""Sustained expression of stemness-related transcription factors""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,0,Extracellular Matrix Remodeling and Cell Adhesion,"This program encompasses genes encoding structural proteins, proteoglycans, and adhesion molecules that compose and remodel the glioblastoma extracellular matrix. The ECM serves as an active mediator of tumor invasion, immune cell infiltration, and therapeutic resistance through dynamic interactions with tumor and stromal cells. Components include collagen crosslinkers, matricellular proteins, and glycoproteins that facilitate cell-cell contact and cell-matrix interactions critical for GBM progression.","[""COL4A3"", ""COL4A4"", ""COL20A1"", ""TNR"", ""SMOC1"", ""ALCAM"", ""PCDH15"", ""MEGF11"", ""THSD4"", ""LAMB4"", ""ADAMTS17"", ""ITGA9"", ""FERMT1"", ""LRRC7"", ""TNS3"", ""LRFN5""]",16,0.92,"[""Enhanced ECM-mediated tumor cell invasion through sinuous brain tissue"", ""Increased cell-cell contact adhesion promoting collective invasion"", ""Altered leukocyte infiltration and immune suppression through ECM remodeling"", ""Sustained proliferative signaling via integrin-ECM crosstalk"", ""Therapeutic resistance through altered drug penetration in dense ECM""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,1,Ion Channel-Mediated Cell Motility,"This program integrates ion channels and transporters that regulate cellular ion homeostasis, membrane potential, and cell volume dynamics essential for glioblastoma migration and invasion. Potassium, calcium, chloride, and sodium channels modulate cell cycle progression and facilitate the morphological changes necessary for cells to navigate through constrained brain tissue spaces. Dysregulation of these channels contributes to the extensive invasive migration characteristic of GBM.","[""CACNA1E"", ""TRPC4"", ""KCNIP3"", ""ANO3"", ""ANO4"", ""SLC8A3"", ""SLC5A4"", ""SLC26A7"", ""CA10""]",9,0.88,"[""Facilitated cell cycle progression through G1/S and G2/M checkpoints"", ""Enhanced invasive cell migration through rapid morphological transitions"", ""Improved survival under metabolic stress through pH buffering"", ""Increased cell volume dynamics enabling navigation through sinuous extracellular spaces"", ""Sustained proliferation via ion-dependent signaling amplification""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,2,Oligodendrocyte Lineage Progenitor Identity,"This program comprises genes characterizing oligodendrocyte precursor cells (OPCs) and immature oligodendrocytes, cell types implicated as cells-of-origin for glioblastoma. These genes regulate cell fate determination, developmental progression, and maintenance of progenitor cell characteristics. The aberrant expression of OPC-associated genes in GBM reflects the developmental origin of these tumors and their heterogeneous cellular composition including pre-myelinating states.","[""BCAS1"", ""SOX6"", ""MYRF"", ""MOG"", ""OMG"", ""CLDN11"", ""EYA1""]",7,0.85,"[""Maintenance of progenitor cell state and self-renewal capacity"", ""Impaired terminal differentiation with retention of proliferative phenotype"", ""Activation of developmental programs associated with GBM stem cells"", ""Enhanced glioma stemness through aberrant OPC program expression"", ""Tumor heterogeneity driven by multiple OPC-derived cellular states""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,3,Notch Signaling and Stem Cell Maintenance,"This program encompasses genes controlling Notch pathway signaling that maintains glioma stem cell (GSC) self-renewal, stemness capacity, and resistance to differentiation. Delta-like ligands (DLL1, DLL3) and downstream effectors regulate the undifferentiated phenotype characteristic of GSCs. Dysregulation of Notch signaling is associated with poor prognosis and enhanced tumor aggressiveness in glioblastoma.","[""DLL1"", ""DLL3"", ""LIN28B"", ""MIR503HG"", ""MIR217HG""]",5,0.87,"[""Sustained GSC self-renewal and reduced differentiation capacity"", ""Enhanced stem cell marker expression including CD133, nestin, SOX2, OCT4"", ""Increased resistance to apoptosis through Notch-AKT signaling"", ""Promoted epithelial-to-mesenchymal transition and invasion"", ""Improved survival under stress conditions through let-7 suppression""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,4,Lipid Metabolism and Sphingolipid Remodeling,"This program encompasses enzymes and transporters regulating lipid and sphingolipid metabolism, including fatty acid hydroxylation, glycosphingolipid synthesis, and ether lipid degradation. Dysregulated lipid metabolism in GBM contributes to altered membrane composition, enhanced proliferation, migration, and survival signaling. These metabolic alterations create distinct lipid signatures associated with aggressive GBM phenotypes.","[""FA2H"", ""UGT8"", ""PLPP4"", ""PLA2G4A"", ""PLAAT1"", ""AGMO"", ""UGDH"", ""GFPT2"", ""CHST9"", ""HS6ST2""]",10,0.82,"[""Altered membrane fluidity and composition supporting enhanced proliferation"", ""Enhanced ceramide and hexosylceramide accumulation promoting survival signaling"", ""Increased arachidonic acid mobilization supporting inflammatory and pro-tumoral signals"", ""Modified glycosaminoglycan synthesis affecting ECM interactions and cell adhesion"", ""Altered immune cell recognition through lipid antigen modifications""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,5,Cell Migration and Invasion Machinery,"This program integrates genes encoding proteins that directly facilitate glioblastoma cell motility, including cell migration regulators, cytoskeletal modulators, and axon guidance pathway components. These genes coordinate dynamic actin remodeling, cell-matrix interactions, and directional migration enabling GBM cells to infiltrate surrounding brain tissue. Dysregulation of this program drives the extensive invasion characteristic of GBM and is associated with therapeutic resistance.","[""ELMO1"", ""DOCK10"", ""REPS2"", ""LHFPL3-AS1"", ""SLIT1"", ""SEMA3E"", ""KIF21B"", ""LRRC7"", ""TNS3"", ""AFAP1L2"", ""FERMT1""]",11,0.84,"[""Enhanced directional migration toward chemoattractants and away from repellents"", ""Sustained actin polymerization dynamics supporting morphological plasticity"", ""Improved focal adhesion formation and turnover enabling rapid migration"", ""Increased invasive potential through sinuous brain parenchyma"", ""Adaptation to hypoxic and acidic microenvironments during migration""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,6,Growth Factor Receptor Signaling and Proliferation,"This program integrates receptor tyrosine kinases, G protein-coupled receptors, and their associated signaling molecules that drive glioblastoma proliferation. These genes regulate growth factor-dependent cell cycle progression, survival signaling, and metabolic reprogramming. Dysregulation of this program through overexpression or constitutive activation drives unchecked GBM proliferation and is associated with aggressive disease and poor prognosis.","[""AR"", ""FGF12"", ""VIPR2"", ""ERBB3"", ""TACR1"", ""NRSN1"", ""GPR17"", ""CCND1""]",8,0.79,"[""Sustained proliferation through growth factor-dependent cell cycle progression"", ""Enhanced survival signaling through multiple receptor pathways"", ""Increased metabolic flux supporting anabolic cell growth"", ""Amplified ERK and PI3K-AKT pathway activation"", ""Therapeutic resistance through receptor redundancy and pathway crosstalk""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,7,Mesenchymal Transition and Invasion Program,"This program represents genes controlling epithelial-to-mesenchymal transition (EMT) and related developmental plasticity that drives glioblastoma's aggressive phenotype. These genes regulate the shift from adhesive epithelial-like states to migratory mesenchymal-like states, facilitating invasion and therapeutic resistance. Activation of this program is associated with poor prognosis, radiation resistance, and tumor recurrence.","[""LINC00689"", ""NKD1"", ""DISC1"", ""LINC01268"", ""LINC01322"", ""CA10"", ""EYA1"", ""SOX6""]",8,0.76,"[""Shift from adhesive to migratory phenotype"", ""Enhanced invasive capability and reduced differentiation"", ""Acquisition of stem cell characteristics and therapeutic resistance"", ""Increased survival under stress including hypoxia and acidic conditions"", ""Promotion of recurrent tumors with more aggressive phenotype""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,8,Mitochondrial Dynamics and Cellular Metabolism,"This program integrates genes controlling mitochondrial function, energetics, and metabolic adaptation essential for GBM's high proliferative and invasive capacity. These genes regulate ATP production, lipid storage, and metabolic plasticity allowing GBM cells to survive under nutrient-poor and hypoxic conditions. Dysregulation of this program supports the Warburg effect and altered metabolic state characteristic of GBM.","[""DISC1"", ""DGKB"", ""ATP13A5"", ""PLPP4"", ""FA2H""]",5,0.72,"[""Enhanced energy production supporting rapid proliferation and migration"", ""Metabolic flexibility allowing survival under hypoxia and nutrient deprivation"", ""Lipid accumulation in storage organelles providing energy reserves"", ""Enhanced radioresistance through altered mitochondrial lipid composition"", ""Resistance to energy-depleting therapeutic strategies""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,9,Proteolytic Processing and Proteasomal Activity,"This program comprises genes encoding proteases and proteasomal components that regulate protein processing, cellular remodeling, and quality control in glioblastoma. These enzymes process pro-proteins into active forms, degrade regulatory proteins, and remodel the microenvironment. Dysregulation of proteolytic activity contributes to GBM invasion, immune evasion, and therapeutic resistance.","[""PCSK2"", ""PRSS12"", ""TMPRSS9""]",3,0.68,"[""Enhanced ECM remodeling supporting invasion and migration"", ""Processing of pro-inflammatory mediators affecting microenvironment"", ""Immune evasion through altered antigen processing"", ""Increased therapeutic resistance through protease-mediated drug degradation"", ""Amplified growth factor signaling through pro-growth factor activation""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,10,Signal Transduction Modulation and cAMP/Calcium Signaling,"This program encompasses genes regulating intracellular signal transduction, including phosphodiesterases, calcium signaling proteins, and kinase regulators that modulate cellular responses to growth factors, neuropeptides, and stress. These genes fine-tune signaling intensity and duration controlling proliferation, differentiation, and survival. Dysregulation of signal transduction creates sustained pro-tumoral signaling.","[""PDE4A"", ""PDE7B"", ""PRKG2"", ""CALCRL"", ""ARPP21""]",5,0.7,"[""Sustained proliferative signaling through reduced second messenger turnover"", ""Enhanced growth factor responsiveness through cAMP/calcium modulation"", ""Increased invasive capacity through kinase-dependent cytoskeletal remodeling"", ""Altered differentiation responses through calcium signaling dysregulation"", ""Therapeutic resistance through signaling pathway redundancy""]"
11_OPC_like_1_run2,11,OPC-like 1,11_OPC_like_1,2,11,Endosomal Recycling and Receptor Trafficking,This program integrates genes regulating endosomal membrane trafficking and receptor recycling that control cell surface receptor density and signaling duration. These genes mediate the balance between receptor recycling to the cell surface (sustaining signaling) versus degradation in lysosomes (attenuating signaling). Dysregulation of endosomal recycling in GBM promotes sustained growth factor signaling and therapeutic resistance.,"[""MYRIP"", ""ATP13A5""]",2,0.75,"[""Sustained EGFR and other RTK signaling through increased cell surface density"", ""Enhanced proliferative signaling via ERK and Akt pathway amplification"", ""Reduced responsiveness to growth factor withdrawal"", ""Therapeutic resistance to receptor-targeting drugs through increased surface density"", ""Increased invasive capacity via sustained signaling""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,0,Terminal Neuronal Differentiation Blockade,"This program encompasses transcriptional and post-transcriptional factors that normally drive neuronal terminal differentiation and maturation. In GBM, systematic loss or repression of these factors prevents transition from progenitor to mature neuronal phenotype, enabling continued proliferation. Key transcription factors (EBF3, EBF1, MYT1L, RBFOX3) and post-transcriptional regulators (CELF4, SRRM4, RBFOX1) coordinate alternative splicing and translation of neuronal genes. Loss of these programs is particularly notable as EBF3 is inactivated through deletion or hypermethylation in 50-90% of high-grade gliomas.","[""EBF3"", ""EBF1"", ""MYT1L"", ""RBFOX3"", ""RBFOX1"", ""CELF4"", ""SRRM4"", ""ARX"", ""DLX6"", ""UNCX"", ""PRDM8"", ""MEIS2"", ""PBX3"", ""PKNOX2""]",14,0.95,"[""Maintenance of proliferative capacity through suppression of terminal differentiation programs"", ""Retention of neural progenitor-like gene expression patterns enabling continued cell cycle entry"", ""Loss of synaptic maturation markers and structural specialization"", ""Reduced expression of differentiation-dependent apoptotic pathways"", ""Enhanced capacity for migration and invasion relative to differentiated neurons""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,1,GABAergic Synaptic Tumor Promotion,"This program represents a unique tumor-promoting mechanism where GABAergic neurons form functional synapses with GBM cells, particularly in diffuse midline gliomas (DMGs) with H3K27M mutation. GABAergic input through GABA-A receptors produces depolarizing rather than hyperpolarizing currents in GBM cells due to elevated intracellular chloride maintained by NKCC1 transporter. This unusual depolarizing GABA signaling drives tumor cell proliferation and survival. The program includes synaptic vesicle proteins, neurotransmitter transporters, GABA receptors, and the chloride transporter NKCC1 that enables the depolarizing phenotype.","[""GABRB2"", ""GABRA1"", ""SYT1"", ""SYT4"", ""SV2B"", ""SYNPR"", ""GRIN3A"", ""SLC17A6"", ""PLCB1"", ""SLC18A1""]",10,0.88,"[""Increased intracellular calcium flux through depolarization-activated voltage-gated calcium channels"", ""Activation of calcium-dependent growth and survival signaling pathways"", ""Enhanced proliferation and reduced apoptosis in response to GABAergic input"", ""Increased tumor growth in regions with high GABAergic neuron density"", ""GABA-A antagonists (e.g., lorazepam) reduce DMG tumor growth and proliferation"", ""Depolarizing GABA distinguishes H3K27M-DMG from hemispheric high-grade gliomas lacking NKCC1 depolarizing function""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,2,Axon Guidance & Cell Adhesion Dysregulation,"This program encompasses the classical axon guidance molecules and cell adhesion molecules that normally establish correct neuronal connectivity and cell-cell contacts during brain development. These genes regulate repulsive and attractive interactions between neurons and guide axonal pathfinding. In GBM, altered expression of these molecules disrupts normal adhesive properties and enables aberrant cell migration and invasion. Eph receptors and their ephrin ligands regulate bidirectional signaling that sculpts developing axons and dendrites. Robo receptors bind Slit ligands to mediate repulsive guidance. Cadherins maintain homophilic cell-cell adhesion. In GBM, loss or alteration of adhesion molecules enables enhanced motility and invasion through tissue.","[""EPHA3"", ""EPHA5"", ""EPHA7"", ""ROBO3"", ""SLIT1"", ""CDH4"", ""CDH12"", ""CDH18"", ""CDH22"", ""CNTN2"", ""CNTNAP5"", ""FLRT2"", ""MDGA2"", ""LRTM1""]",14,0.82,"[""Reduced adhesion between glioma cells enabling dissociation and migration"", ""Altered axon-like cellular processes affecting glioma cell morphology and directionality"", ""Increased invasiveness through suppressed cell-matrix and cell-cell adhesion mechanisms"", ""Dysregulated responses to repulsive guidance cues that normally confine cells"", ""Enhanced motility through disrupted cadherin-based contact inhibition"", ""Altered signaling downstream of Eph and Robo receptors affecting cytoskeletal dynamics""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,3,Vascular Growth Factor Signaling & Angiogenesis,"This program encompasses receptor tyrosine kinases and their ligands that promote angiogenesis and vascular growth. NRP1 (neuropilin-1) is a VEGF co-receptor that enhances VEGF-165 binding to VEGFR2, amplifying angiogenic signaling. FGFR2 mediates fibroblast growth factor signaling important for vascular development. ERBB4 activation in GBM is associated with shorter survival and promotes tumor growth through ERK activation. KITLG (kit ligand) signals through KIT receptor on hematopoietic and vascular cells. These growth factor pathways drive robust angiogenesis supporting tumor vascularization and nutrient delivery.","[""NRP1"", ""FGFR2"", ""ERBB4"", ""KITLG""]",4,0.75,"[""Enhanced VEGF-dependent endothelial cell recruitment and angiogenesis"", ""Amplified angiogenic signaling through NRP1 co-receptivity with VEGFR2"", ""Increased tumor vascularization supporting nutrient delivery and oxygenation"", ""ERBB4-dependent proliferation and survival signaling in glioma and associated vascular cells"", ""Resistance to anti-EGFR therapeutics through ERBB4 compensatory activation"", ""Increased angiogenesis and tumorigenicity associated with poor patient survival""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,4,Ion Channel & Electrolyte Homeostasis Dysregulation,"This program encompasses ion channels and transporters that maintain cellular electrolyte balance and control neuronal excitability. Potassium channels (KCNQ3, KCNK2, KCNH8) regulate resting membrane potential and electrical activity. Voltage-gated calcium channels, modulated by CACNA2D3 auxiliary subunit, control calcium influx. CACNA2D3 functions as a tumor suppressor and is downregulated in gliomas. The bicarbonate transporter SLC4A10 participates in pH homeostasis. In GBM, dysregulation of these ion channels and transporters contributes to altered electrolyte balance that supports tumor cell survival and potentially creates a depolarized state permissive for abnormal signaling.","[""CACNA2D3"", ""KCNQ3"", ""KCNK2"", ""KCNH8"", ""SLC4A10""]",5,0.68,"[""Altered resting membrane potential affecting cellular signaling thresholds"", ""Dysregulated calcium homeostasis affecting metabolic and signaling processes"", ""Loss of tumor suppressive effects of CACNA2D3 enabling continued proliferation"", ""Altered pH homeostasis supporting metabolic reprogramming"", ""Changes in ion-dependent signaling cascades downstream of calcium and potassium flux"", ""Prognostic significance of ion channel expression profile in predicting GBM survival""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,5,Synaptic Plasticity & Dendritic Maturation,"This program encompasses genes that control the formation, maturation, and plasticity of synaptic connections. Synaptotagmin proteins (SYT1, SYT4) are calcium sensors in presynaptic vesicles that trigger neurotransmitter release. Postsynaptic density proteins and related factors organize the postsynaptic compartment. CELF4, a translational repressor of synaptic proteins, is critical for prenatal synaptic development. Dendritic spine formation and maintenance depend on polarity proteins that compartmentalize spine structure. Aberrant expression of these genes in GBM disrupts synaptic specialization while potentially enhancing migratory and invasive phenotypes.","[""CELF4"", ""SYT1"", ""SYT4"", ""SV2B"", ""SYNPR"", ""INSYN2B"", ""NSG2"", ""NYAP2"", ""LAMP5"", ""NRSN1"", ""GRIP2""]",11,0.72,"[""Loss of synaptic specialization reducing differentiated phenotype"", ""Decreased compartmentalization of dendritic spines affecting cell morphology"", ""Reduced postsynaptic organization and functional synaptic connectivity"", ""Enhanced cellular plasticity enabling migration and invasion"", ""Altered calcium signaling at synapses affecting neuronal communication"", ""Shift from post-mitotic synaptic functions toward proliferative phenotype""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,6,Axonal Maintenance & Cytoskeletal Integrity,"This program encompasses genes that maintain axonal structure, diameter, and conduction velocity through organization of neurofilaments and microtubules. STMN2 (stathmin-2) is critical for establishing and maintaining neurofilament-dependent axoplasmic organization. Loss of STMN2 leads to shrinkage of neurofilament spacing, axonal collapse, and motor and sensory deficits. SV2B regulates presynaptic calcium and synaptic vesicle dynamics affecting axonal function. Dynein motors (DYNC1I1) transport cargo along microtubules. In GBM, dysregulation of axonal maintenance genes may contribute to aberrant cell morphology and altered cellular dynamics.","[""STMN2"", ""SLAIN1"", ""SV2B"", ""DYNC1I1"", ""RND3"", ""ARHGAP18"", ""SPHKAP""]",7,0.65,"[""Altered axonal diameter and conduction velocity affecting cell communication"", ""Disrupted neurofilament spacing leading to reduced axonal stability"", ""Altered synaptic terminal structure and function"", ""Changes in microtubule dynamics affecting cellular transport"", ""Modified cell morphology with reduced axon-like processes"", ""Potential effects on cellular migration through altered cytoskeletal organization""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,7,Apoptosis Resistance & Cell Survival Pathways,"This program encompasses genes controlling cell death and survival decisions. HRK (Harakiri) is a pro-apoptotic BH3-only protein of the Bcl-2 family that regulates apoptosis by interfering with anti-apoptotic Bcl-2 and Bcl-xL proteins. DACH1 and DACH2 are tumor suppressors that activate cell cycle arrest and apoptosis genes while repressing survival and proliferation genes. TP73 encodes p73, a p53-related transcription factor with complex roles in apoptosis and stemness. Loss or downregulation of these pro-death and pro-differentiation factors enables GBM cells to resist apoptosis and maintain viability despite stress.","[""HRK"", ""DACH1"", ""DACH2"", ""TP73""]",4,0.7,"[""Reduced susceptibility to intrinsic apoptotic triggers through loss of pro-apoptotic signaling"", ""Enhanced cell survival signaling through loss of death-promoting transcription factors"", ""Maintenance of stemness properties through altered TP73 function"", ""Reduced responsiveness to genotoxic stress and chemotherapy-induced apoptosis"", ""Enhanced proliferation through loss of cell cycle checkpoint functions"", ""Increased resistance to radiation and chemotherapy""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,8,Retinoic Acid & MAPK-CaMKII Signaling Integration,"This program encompasses genes mediating non-canonical retinoic acid (RA) signaling through cellular retinoic acid binding protein 1 (CRABP1). CRABP1 acts as a signalosome that integrates retinoic acid with MAPK (mitogen-activated protein kinase) and CaMKII (calmodulin-dependent protein kinase II) signaling. CRABP1 suppresses MAPK-dependent cell proliferation by competing with Ras for interaction with RAF kinase, dampening ERK activation. CRABP1 also dampens CaMKII over-activation that could trigger neuronal death. This integrated signaling pathway affects stem cell proliferation, cancer progression, and neuronal survival.","[""CRABP1""]",1,0.62,"[""Enhanced MAPK-dependent proliferation through loss of CRABP1-mediated signal dampening"", ""Increased growth factor responsiveness and proliferative signaling"", ""Reduced retinoic acid-mediated differentiation and growth suppression"", ""Enhanced CaMKII over-activation potentially contributing to altered neuronal phenotype"", ""Increased neural stem cell and glioma stem cell proliferation"", ""Resistance to retinoic acid-mediated growth suppression""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,9,Metabolic Reprogramming & Warburg Effect Activation,"This program encompasses genes involved in metabolic reconfiguration toward aerobic glycolysis (Warburg effect) that characterizes GBM. Protein kinase C (PRKCA) signaling promotes metabolic reprogramming through MAPK pathway activation. Glycosyltransferases and metabolic enzymes (ST6GAL1, PCSK2, ADCY8, HSD11B2, PIP5K1B) support altered glucose, lipid, and nucleotide metabolism. The Warburg effect—preference for glycolysis over oxidative phosphorylation even under normoxia—supports GBM proliferation and contributes to therapy resistance. Hypoxia and metabolic stress activate transcription factors (HIF-1alpha) that drive expression of glycolytic genes.","[""PRKCA"", ""ADCY8"", ""HSD11B2"", ""PCSK2"", ""ST6GAL1"", ""PIP5K1B"", ""DUOX1"", ""SDS""]",8,0.68,"[""Enhanced glucose uptake and glycolytic flux supporting rapid ATP generation"", ""Increased lactate production and acidic microenvironment"", ""Resistance to radiotherapy and chemotherapy through metabolic support of tumor survival"", ""Enhanced lipid and nucleotide synthesis supporting rapid cell division"", ""Reduced oxidative stress from decreased mitochondrial respiration"", ""Support for hypoxic regions of tumor through glycolytic ATP production"", ""Altered tumor microenvironment acidification affecting immune infiltration""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,10,Extracellular Matrix Remodeling & Cell Migration,"This program encompasses genes encoding extracellular matrix (ECM) proteins and enzymes that modify ECM structure, enabling GBM cell migration and invasion. Matrix stiffening through deposition of structural proteins (FRAS1, HMCN1, SPOCK1, SVEP1) and glycosaminoglycan modifications (B3GAT2, B3GLCT, NDST4, HS3ST5) promotes glioma cell invasiveness. ECM stiffness activates mechanotransduction pathways that condition glioma cells for enhanced invasion. Sialyltransferases (ST6GAL1) and other glycosyltransferases modify cell surface glycoproteins affecting cell-cell and cell-matrix interactions. Hyaluronidases (CEMIP2) degrade hyaluronic acid facilitating cell migration.","[""FRAS1"", ""HMCN1"", ""SPOCK1"", ""SVEP1"", ""CEMIP2"", ""B3GAT2"", ""B3GLCT"", ""NDST4"", ""HS3ST5"", ""ST6GAL1"", ""ANTXR2"", ""CRIM1""]",12,0.74,"[""Enhanced ECM stiffness promoting glioma cell invasion and migration"", ""Altered cell-matrix adhesion dynamics reducing stationary cell behavior"", ""Increased mechanotransduction signaling activating pro-invasive pathways"", ""Reduced physical barriers to cell migration through ECM remodeling"", ""Enhanced glycosaminoglycan composition modulating ECM viscoelasticity"", ""Altered cell surface glycosylation affecting cell-cell adhesion and immune recognition"", ""Facilitated tumor cell dissemination through ECM degradation""]"
12_NPC_neuronal_like_3_run1,12,NPC-neuronal-like 3,12_NPC_neuronal_like_3,1,11,G-Protein-Coupled Receptor & Neuroendocrine Signaling,"This program encompasses G-protein-coupled receptors (GPCRs) and associated signaling that drive glioma cell proliferation and survival. SSTR2 (somatostatin receptor 2) is a GPCR highly expressed in neuroendocrine tumors but expression can be downregulated. Recent studies show that SSTR2 interacts with Wnt pathway protein Dvl1 in a ligand-independent manner, targeting SSTR2 for lysosomal degradation. GRK5 (G-protein receptor kinase 5) phosphorylates GPCRs affecting their signaling output and internalization. Adenylyl cyclase (ADCY8) produces cAMP, a key second messenger in GPCR signaling. These pathways affect proliferation, differentiation, and metabolism in GBM.","[""SSTR2"", ""GRK5"", ""ADCY8""]",3,0.58,"[""Altered GPCR signaling affecting cell proliferation and differentiation balance"", ""Enhanced Wnt-Dvl mediated GPCR degradation reducing signaling capacity"", ""Modified cAMP signaling affecting metabolic and proliferative responses"", ""Altered neuroendocrine differentiation state"", ""Potential therapeutic opportunity through Wnt inhibitors boosting SSTR2 expression"", ""Dysregulated GPCR desensitization affecting sustained growth signaling""]"
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,0,Oligodendroglial Differentiation Blockade,,"[""SOX10"", ""MYRF"", ""PLP1"", ""MBP"", ""MOG"", ""MAG"", ""UGT8"", ""FA2H"", ""ENPP6""]",9,0.95,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,1,Neural Stem Cell State Plasticity,,"[""SOX10"", ""FOXG1"", ""EBF2"", ""BMP2"", ""BMPER"", ""DLL3"", ""LIN28B"", ""TFEB""]",8,0.92,[]
13_OPC_like_2_run1,13,OPC-like 2,13_OPC_like_2,1,2,Matrix Metalloproteinase-Driven ECM Degradation,,"[""COL18A1"", ""COL20A1"", ""COL12A1"", ""ADAMTS14"", ""ADAMTSL1"", ""ADAM33"", ""THBS1"", ""SMOC1""]",8,0.88,[]
